v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,L1,L2,L3,L4,L5,,P1,P2,P3,P4,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,,A,B,C,D,E,F,G
8,2,5,18,19,9,1,3,14,17,7,16,21,12,11,4,10,13,20,6,15,8.33333333333333,9.16666666666667,8.5,7.5,8,,1,2,2,1,,13,,8,9,7,8,9,9,10,8,7,7,8,8,10,8,8,8,10,9,7,10,9,9,9,7,6,8,9,8,8,8,,6,6,6,5,5,6,6,4,7,6,6,7,5,5,3,4,5.4375,7,8,7,6,6,6,7,7,7,7,7,4,,5,4,4,4,5,4,4,4,4,3,4,4,5,4,4,4,5,3,4,5,5,4,3,5,4,4,4,5,5,5,4,4,4,4,3,4,4,5,4,,4,1,4,2,3,2,7
2,15,13,7,9,1,4,3,5,8,20,19,17,16,11,18,12,21,14,6,10,7.66666666666667,6.83333333333333,9.16666666666667,7.66666666666667,8,,1,1,1,1,,15,,8,8,9,7,9,9,6,10,6,9,8,6,10,7,6,9,6,7,9,9,6,7,9,8,6,6,8,10,9,9,,6,6,6,4,5,6,7,6,3,4,5,4,6,4,6,6,5.25,5,8,6,7,7,8,7,7,8,7,7,5,,4,4,5,4,4,3,4,4,5,5,4,4,4,4,5,5,4,4,3,4,4,4,3,4,4,4,4,5,5,4,4,5,4,4,3,4,4,4,4,,4,1,4,1,2,3,2
8,16,11,6,19,1,2,10,12,7,9,13,3,15,21,4,14,5,17,20,18,6.83333333333333,7.5,8.33333333333333,8.83333333333333,8.66666666666667,,1,2,2,1,,13,,6,8,9,8,9,8,9,8,9,8,6,8,10,9,7,7,8,6,9,10,6,6,8,9,8,8,6,9,9,10,,7,7,7,4,5,5,5,5,6,6,5,5,5,4,4,4,5.25,7,6,8,8,6,5,6,5,7,7,7,4,,4,4,4,3,4,4,3,2,3,4,3,4,5,3,5,5,4,3,3,4,4,4,4,4,5,3,4,4,3,3,4,5,4,5,4,3,3,4,4,,3,1,4,2,2,2,7
13,9,18,7,19,3,5,8,20,11,1,4,10,15,14,2,6,12,16,21,17,5.5,5.66666666666667,8,6,8.33333333333333,,1,2,1,2,,10,,8,5,8,3,8,2,8,6,2,9,2,9,9,9,8,8,2,8,6,8,8,5,8,8,8,5,5,9,8,9,,6,5,3,7,5,3,5,5,5,3,5,6,5,6,5,6,5,6,7,7,6,7,7,6,6,7,5,5,7,,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,5,4,3,4,4,4,3,5,3,3,4,3,5,,3,2,3,2,1,1,7
18,8,9,4,7,2,16,13,3,5,12,1,17,19,10,6,11,15,20,14,21,7,6.33333333333333,8.5,8.33333333333333,8.33333333333333,,1,2,1,1,,14,,6,5,9,9,7,6,5,8,7,9,6,7,10,8,8,7,7,8,9,9,8,7,8,8,8,9,7,8,9,9,,6,5,6,4,5,6,6,5,5,4,4,5,5,4,3,3,4.75,7,6,6,6,6,7,5,6,6,6,5,6,,5,3,5,5,5,5,5,4,4,3,4,4,4,5,4,3,4,4,3,4,4,5,5,5,5,5,5,5,4,4,4,5,5,5,4,4,5,5,5,,4,2,4,2,0,1,7
8,1,3,10,5,16,17,4,12,14,9,2,11,7,15,6,13,19,20,21,18,8.83333333333333,8.5,9.33333333333333,9.16666666666667,8,,2,2,2,1,,1,,9,9,10,9,8,9,9,8,9,8,9,8,10,10,8,8,8,9,7,7,8,8,9,10,8,10,9,10,10,9,,7,6,6,7,5,7,5,6,7,7,7,7,6,7,6,7,6.4375,8,8,8,7,8,7,8,8,8,8,7,5,,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,4,4,5,4,5,5,5,4,5,5,4,4,5,5,5,4,5,5,5,5,5,,4,1,4,1,4,3,7
8,16,12,1,14,17,4,18,19,21,5,9,3,13,11,10,2,7,15,6,20,7.33333333333333,6.33333333333333,9.5,9.66666666666667,5,,1,2,2,1,,13,,5,8,10,8,6,8,4,8,10,4,9,3,10,10,4,7,8,9,10,6,6,7,10,10,3,9,8,10,10,7,,5,6,4,5,6,7,1,6,7,7,6,7,6,6,4,7,5.625,8,8,7,7,6,7,5,5,6,8,8,7,,5,4,5,4,5,5,4,3,5,5,5,5,4,5,4,4,4,4,4,3,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,,4,1,4,2,0,1,4
18,8,16,7,19,13,14,9,11,12,2,3,4,6,10,17,1,5,15,20,21,5,5.83333333333333,7.33333333333333,7.5,7.33333333333333,,1,1,1,1,,15,,5,2,10,9,8,3,8,8,8,8,2,7,10,7,9,7,6,5,7,5,6,6,3,7,5,7,6,8,7,9,,5,5,7,5,6,6,6,6,6,5,5,5,5,4,5,5,5.375,7,4,7,6,7,7,6,7,7,6,7,7,,3,5,5,4,4,4,5,3,4,4,4,4,4,3,3,4,4,3,3,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,,3,2,4,1,0,0,7
3,14,19,11,20,9,1,8,5,7,18,4,10,13,2,16,6,12,15,17,21,7.83333333333333,7.33333333333333,9,7.5,7.33333333333333,,2,1,2,2,,8,,6,6,8,7,7,6,8,10,8,8,10,8,10,8,4,8,8,9,8,9,9,7,9,6,7,8,7,8,8,9,,5,6,4,4,5,6,6,5,6,5,5,5,6,7,7,6,5.5,7,7,7,7,7,8,7,8,8,6,7,7,,5,3,5,4,5,5,5,3,5,5,5,5,4,4,4,4,3,4,4,3,4,5,5,5,5,5,4,3,5,5,3,4,3,4,3,3,5,4,5,,3,1,3,2,0,0,2
1,7,14,17,4,5,8,2,9,10,16,18,11,13,6,19,15,12,20,3,21,10,9.33333333333333,8.83333333333333,8.83333333333333,9,,1,1,2,2,,12,,10,10,9,10,10,10,7,10,10,8,10,10,10,10,8,10,10,6,8,10,10,9,8,5,8,10,10,10,10,10,,7,7,7,7,6,4,2,4,7,7,7,7,5,5,3,6,5.6875,8,8,7,8,8,8,6,5,8,8,8,8,,5,4,4,4,5,3,4,5,5,5,5,5,5,5,5,5,4,4,3,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,,5,1,4,3,4,3,7
8,16,6,18,7,9,3,12,19,5,1,4,10,14,17,2,11,13,20,15,21,9.66666666666667,9.83333333333333,9,8.83333333333333,9.5,,2,1,1,1,,3,,9,10,10,9,10,10,10,9,8,8,10,10,10,10,10,10,10,7,8,9,9,10,8,9,10,10,9,10,9,10,,6,6,6,7,6,7,7,7,7,7,7,7,6,6,7,7,6.625,8,6,8,8,8,8,8,8,8,8,8,6,,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,,4,2,3,3,0,0,7
13,3,8,9,16,20,18,11,7,4,19,5,14,1,10,12,2,6,17,21,15,9,8.5,9.33333333333333,8.66666666666667,8.5,,1,1,2,2,,12,,8,7,10,8,7,7,8,10,9,8,10,9,10,8,8,10,9,8,8,10,9,8,10,9,10,10,10,8,10,8,,7,6,6,4,5,5,4,4,6,7,7,7,5,5,3,4,5.3125,6,8,6,6,6,8,8,8,8,7,7,8,,3,4,3,4,5,5,5,4,4,4,5,5,5,5,5,5,4,3,4,3,4,4,5,5,5,3,4,5,5,4,3,5,5,4,3,3,5,5,5,,4,1,3,2,4,2,7
13,7,16,4,1,14,5,8,10,18,6,12,20,3,9,11,17,21,19,2,15,6.16666666666667,6.5,9.66666666666667,8.33333333333333,9.66666666666667,,1,2,1,2,,10,,4,6,10,10,10,7,1,10,6,10,6,8,10,9,10,10,8,8,10,10,2,10,10,9,8,8,6,10,6,10,,5,5,7,6,6,7,6,6,5,6,6,6,5,4,3,4,5.4375,7,7,8,7,8,8,6,8,7,6,6,8,,4,4,4,5,5,4,3,3,4,4,4,5,3,4,5,4,5,4,3,5,5,3,3,5,4,5,5,5,3,3,2,4,4,5,3,4,4,4,5,,3,2,3,2,0,1,4
18,5,11,19,8,1,3,7,2,17,15,16,21,6,13,14,4,10,20,9,12,8.16666666666667,8,7.83333333333333,5.33333333333333,6.16666666666667,,2,2,1,1,,2,,9,9,6,7,5,8,9,8,5,7,9,8,10,8,6,8,7,7,3,5,8,6,8,3,4,7,9,8,6,10,,6,5,5,5,6,2,4,4,6,4,5,5,5,5,2,4,4.5625,7,5,6,6,5,6,6,5,7,7,5,7,,3,5,4,4,5,4,5,4,4,4,3,4,4,3,4,3,3,4,3,4,4,5,5,4,5,4,4,5,3,3,3,4,3,4,4,4,4,4,4,,3,1,4,1,0,0,1
19,18,1,17,11,4,16,7,9,21,3,12,2,14,6,5,10,13,8,20,15,6.33333333333333,7.5,8.66666666666667,8.16666666666667,7.16666666666667,,1,2,1,1,,14,,7,9,9,7,10,5,8,9,6,8,4,6,10,8,4,8,3,9,8,9,8,10,8,10,4,6,9,7,10,8,,5,3,5,6,7,7,7,6,7,3,3,4,1,2,1,2,4.3125,8,7,8,5,7,6,7,8,8,8,7,8,,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,3,4,5,5,4,4,5,5,5,5,5,4,4,4,4,5,5,5,4,5,5,5,,3,2,3,3,1,1,2
19,21,11,18,1,6,2,17,10,16,9,15,8,13,12,14,20,4,7,3,5,5.16666666666667,7.83333333333333,6,6.16666666666667,8,,1,1,1,2,,11,,7,4,4,8,9,3,9,7,8,7,5,8,7,6,8,4,9,6,5,8,7,9,9,4,10,5,8,3,6,6,,6,8,4,3,6,7,4,6,5,3,5,7,6,6,7,6,5.5625,6,8,7,7,8,8,8,8,8,7,8,8,,5,5,5,2,3,4,2,5,5,5,4,4,4,4,4,4,3,4,4,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,5,5,5,4,4,,3,2,3,2,0,0,7
18,8,16,7,19,13,14,9,11,12,2,3,4,6,10,17,1,5,15,20,21,7.5,7.33333333333333,7.83333333333333,7.16666666666667,6.16666666666667,,1,2,2,2,,9,,8,10,8,7,5,8,4,7,6,6,7,7,10,8,5,6,7,7,8,7,7,9,7,6,7,9,7,8,8,7,,5,6,6,6,6,7,5,6,6,7,7,7,5,6,5,6,6,8,7,8,7,7,8,8,7,7,8,7,8,,4,5,5,4,5,5,4,5,5,4,5,5,5,4,4,5,5,3,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,3,1,3,2,0,1,7
1,7,8,3,14,16,21,2,4,5,6,11,13,15,18,9,10,12,17,19,20,6.5,5.66666666666667,7.83333333333333,5.33333333333333,7.33333333333333,,1,1,1,2,,11,,7,5,8,8,10,8,6,10,6,3,9,3,10,7,8,8,6,2,4,9,3,8,9,2,4,4,6,8,5,10,,4,6,4,6,6,4,5,4,4,6,4,5,4,4,2,4,4.5,5,7,6,6,5,4,5,4,7,6,5,8,,2,4,4,5,2,4,2,2,1,4,4,4,5,4,5,4,4,3,5,3,4,3,2,3,3,4,1,5,5,4,2,2,4,4,3,2,5,4,4,,3,1,3,2,2,1,2
7,8,9,11,13,18,19,3,5,10,12,17,20,4,16,1,2,21,14,15,6,8.33333333333333,7.33333333333333,8.66666666666667,7.33333333333333,8.83333333333333,,1,2,1,2,,10,,7,6,9,2,10,7,7,10,8,9,8,6,10,9,9,9,8,5,8,7,9,9,9,9,9,10,8,9,8,9,,5,6,6,6,5,7,7,6,5,6,6,6,6,6,5,6,5.875,6,7,8,7,6,8,6,7,8,6,7,3,,4,5,5,5,5,5,4,4,4,3,4,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,5,5,5,4,4,4,4,,2,2,3,2,1,1,3
8,2,15,16,17,19,21,1,5,7,9,11,12,13,3,4,6,10,14,18,20,8.5,9.33333333333333,8.33333333333333,9.83333333333333,9.5,,1,2,2,1,,13,,9,6,9,10,8,8,10,9,9,9,10,10,10,10,10,7,10,6,10,10,7,10,6,10,10,10,10,10,10,10,,7,7,7,7,7,6,6,6,7,7,7,7,6,6,6,6,6.5625,8,8,8,8,7,8,8,8,8,8,8,1,,4,4,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,1,5,5,5,5,5,4,5,5,5,,5,2,4,4,4,3,7
9,10,4,16,2,21,1,13,17,19,15,7,3,5,11,12,8,6,14,20,18,6.5,5.5,8.33333333333333,6.83333333333333,6.83333333333333,,1,2,1,1,,14,,6,6,7,8,7,6,5,10,6,9,6,5,10,9,6,7,7,7,5,6,7,6,7,5,5,7,4,9,8,8,,6,5,5,5,6,6,6,6,7,7,6,6,6,6,6,5,5.875,7,5,8,7,6,7,7,7,7,8,6,7,,4,4,5,4,3,4,5,4,4,3,4,4,3,3,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,,3,2,4,2,1,1,7
9,5,4,8,19,3,13,12,16,20,14,10,17,6,11,2,1,18,21,7,15,6.5,6.83333333333333,8.16666666666667,7.16666666666667,8,,2,1,1,2,,11,,5,6,8,6,8,6,6,8,4,5,6,8,9,10,9,7,8,8,6,8,7,6,8,9,9,8,7,8,8,9,,3,4,3,5,4,4,5,4,5,4,5,5,5,5,3,4,4.25,6,6,5,6,5,7,5,5,5,6,6,6,,4,4,4,4,5,4,4,3,4,4,4,4,3,3,3,3,3,3,4,4,3,3,3,4,5,5,4,4,3,2,3,3,4,4,3,3,4,4,4,,3,2,3,1,0,2,7
9,3,1,4,5,18,21,6,17,12,15,19,14,8,7,10,16,20,11,13,2,8.5,8.33333333333333,8.66666666666667,8.33333333333333,8.5,,1,1,2,2,,12,,9,8,8,9,9,9,9,7,8,8,9,8,10,8,8,9,8,8,9,10,8,8,9,8,8,7,9,10,8,8,,6,6,6,6,4,3,4,4,5,6,6,6,5,5,5,5,5.125,8,7,7,7,7,7,6,7,7,7,7,5,,3,4,3,3,3,4,3,4,5,4,4,4,3,3,3,4,4,4,4,2,3,4,3,4,4,3,4,3,3,3,4,4,4,5,4,4,5,5,4,,3,1,3,3,3,1,1
1,2,4,6,8,12,16,3,5,10,14,15,19,21,7,9,11,13,18,20,17,7.33333333333333,6.16666666666667,8.33333333333333,6.83333333333333,8.66666666666667,,1,1,1,2,,11,,6,5,10,9,8,6,5,8,3,7,7,7,10,8,8,9,4,6,9,9,6,9,9,6,10,10,7,7,6,10,,7,6,7,7,6,6,6,6,5,2,5,5,7,6,6,6,5.8125,7,7,8,6,8,7,8,2,8,7,7,1,,3,5,4,2,5,4,4,5,3,4,5,9,5,5,4,5,5,4,3,2,5,4,4,4,4,4,4,5,4,5,5,4,4,5,4,4,4,5,5,,3,2,3,3,0,0,3
14,2,15,8,9,10,11,12,20,6,16,18,3,7,19,1,13,5,17,21,4,5.5,7.5,7.5,7.16666666666667,6.83333333333333,,1,2,2,1,,13,,8,7,6,4,10,2,9,8,10,9,7,2,7,7,2,8,9,4,8,10,4,9,10,8,1,4,9,10,6,9,,6,5,4,3,3,4,5,6,6,7,7,6,6,5,5,6,5.25,1,6,7,6,5,4,7,8,7,8,6,6,,3,3,2,3,4,5,4,3,3,2,5,5,4,4,5,5,5,4,3,2,5,5,5,5,5,4,4,4,3,2,3,2,5,3,3,3,4,5,5,,3,2,4,1,0,0,7
3,5,8,9,11,7,16,18,1,13,4,19,12,20,14,2,17,6,10,21,15,9.5,9,8.83333333333333,8.5,9.5,,1,1,2,2,,12,,9,8,10,9,10,10,9,8,8,10,9,10,9,8,9,9,9,8,9,10,10,8,8,7,10,10,10,10,10,8,,6,6,6,6,5,6,7,5,7,7,7,7,5,5,5,5,5.9375,8,8,7,8,8,8,6,8,8,8,8,6,,3,5,5,5,5,5,3,4,5,5,5,5,4,5,5,5,5,3,3,5,4,4,4,5,5,5,5,4,5,3,3,4,4,5,3,4,5,5,4,,4,2,3,2,1,3,7
12,1,9,16,4,8,6,14,10,21,5,20,3,2,17,19,15,18,11,13,7,5,5,5,5,5,,1,1,2,1,,16,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,1,3,4,4,3,3
3,5,14,9,2,1,6,16,12,4,15,8,11,10,13,7,21,17,20,19,18,8,6.66666666666667,7,7.33333333333333,6.66666666666667,,2,2,2,1,,1,,8,7,8,8,5,7,5,6,7,8,9,4,8,8,7,9,7,6,8,6,8,9,6,5,6,7,8,8,8,8,,4,4,5,5,3,3,3,3,6,6,6,6,3,3,5,4,4.3125,6,6,7,6,5,7,7,7,7,6,7,7,,3,2,4,3,3,3,3,3,4,3,4,4,4,3,3,4,3,3,3,3,4,4,4,3,4,3,3,3,3,3,4,4,3,3,3,3,4,4,4,,3,1,4,1,2,2,7
8,19,9,16,13,10,2,7,14,3,17,21,12,20,15,1,5,4,6,11,18,5.66666666666667,4.83333333333333,6.83333333333333,8,7.66666666666667,,2,2,2,2,,5,,4,4,6,7,10,6,3,8,6,8,6,4,10,10,6,6,7,5,9,10,6,5,5,7,5,6,6,7,9,7,,6,7,7,6,5,4,3,4,5,5,6,5,6,7,6,7,5.5625,7,7,5,7,6,6,7,6,8,7,7,6,,4,4,5,3,4,3,4,4,4,4,4,5,3,3,4,4,4,5,4,3,4,4,5,4,3,4,4,5,4,4,3,4,3,4,5,3,5,4,5,,4,1,3,2,2,1,7
5,11,10,13,6,2,7,15,9,1,14,18,4,20,16,19,21,17,12,3,8,5.66666666666667,6.33333333333333,8.16666666666667,6.5,7.66666666666667,,1,1,2,1,,16,,4,8,9,7,9,6,6,10,9,8,8,8,10,7,6,6,3,7,2,9,3,7,5,7,5,7,6,8,7,9,,7,6,5,7,6,6,7,3,4,7,3,6,3,3,5,3,5.0625,5,7,6,4,8,8,6,6,8,5,5,8,,4,5,4,4,5,5,3,4,4,5,5,5,5,5,5,5,4,3,3,3,5,4,4,4,5,4,3,3,3,3,4,4,4,5,3,5,5,4,5,,3,1,3,2,0,0,7
18,8,16,1,5,9,14,7,2,4,6,10,12,3,17,20,15,19,11,13,21,9.66666666666667,9.16666666666667,9,9.16666666666667,8.33333333333333,,2,1,2,2,,8,,10,9,9,10,8,8,8,10,7,7,10,9,10,10,8,10,9,9,9,10,10,10,8,9,8,10,10,8,10,9,,6,6,6,7,5,4,5,4,6,7,7,7,5,5,5,5,5.625,8,8,8,8,8,8,8,8,8,8,8,8,,4,4,5,4,5,4,5,5,5,5,5,5,4,5,4,5,3,4,4,3,5,5,5,5,5,4,5,5,4,4,3,5,5,5,5,5,5,4,5,,5,2,4,3,3,3,7
1,2,7,8,4,5,13,15,21,19,14,9,17,16,18,20,3,6,11,10,12,7.66666666666667,8.66666666666667,8.5,6.5,10,,1,1,1,2,,11,,7,10,10,8,10,8,7,6,6,10,7,10,10,6,10,7,5,10,8,10,7,10,7,6,10,10,10,8,5,10,,6,4,5,4,6,7,7,6,6,7,6,6,7,7,6,6,6,7,7,7,8,8,8,5,7,6,7,7,8,,5,4,5,4,5,5,3,4,4,5,4,3,3,5,3,5,4,4,3,3,5,5,5,5,5,4,5,5,3,5,4,5,5,4,2,3,4,5,5,,3,1,4,2,1,2,7
13,12,14,16,8,1,3,17,4,7,9,6,5,10,15,20,2,11,19,18,21,6.83333333333333,4.66666666666667,8.16666666666667,7.83333333333333,8.5,,1,2,2,1,,13,,7,4,9,9,9,7,5,7,6,9,6,5,9,9,8,8,4,7,6,8,3,5,9,10,7,10,5,8,7,10,,7,5,5,7,5,5,7,6,7,7,7,6,6,6,6,6,6.125,8,7,8,8,7,8,6,7,7,8,8,6,,5,4,5,5,5,4,4,4,4,3,5,4,4,5,5,4,4,5,4,4,4,5,5,4,5,4,5,5,4,4,5,5,5,4,4,5,5,5,5,,4,2,3,3,2,2,7
1,8,16,14,10,12,18,4,2,3,6,19,17,9,7,11,15,5,20,13,21,8.5,7.66666666666667,8.66666666666667,9.16666666666667,8.66666666666667,,1,2,2,1,,13,,9,9,9,8,9,9,6,9,9,9,9,6,10,10,9,10,10,8,9,8,6,6,6,9,7,8,9,10,10,10,,7,5,6,6,3,4,4,4,6,6,6,6,6,5,6,5,5.3125,8,7,5,8,8,8,7,7,7,8,7,5,,4,4,5,4,4,3,4,4,4,4,5,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,,5,1,4,4,0,1,7
13,1,5,9,3,17,16,7,8,6,14,19,20,2,15,10,4,21,11,12,18,7,5.33333333333333,8.16666666666667,6.83333333333333,6.5,,1,2,2,2,,9,,6,5,5,6,6,6,4,9,8,8,7,5,10,9,8,8,8,8,4,4,7,4,9,8,5,8,6,8,6,8,,5,6,4,7,4,5,6,5,6,6,6,5,5,5,6,6,5.4375,7,7,6,7,7,6,7,7,7,7,7,6,,5,4,4,4,4,4,5,3,4,4,4,3,3,4,4,5,5,4,3,4,4,4,4,4,4,4,5,5,4,4,5,5,4,5,4,3,4,4,4,,3,1,3,1,2,1,2
3,5,9,10,13,19,21,4,1,7,8,15,2,20,14,11,6,17,16,12,18,9,9.5,10,7.33333333333333,9.5,,1,1,1,2,,11,,9,9,10,9,10,9,10,10,10,9,9,10,10,8,9,8,10,10,8,10,10,10,10,1,9,9,8,10,8,10,,7,6,6,6,5,6,5,5,7,6,6,6,6,6,6,6,5.9375,8,8,8,6,8,7,6,8,8,8,8,8,,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,4,4,4,5,5,,3,1,3,2,0,1,7
1,3,2,4,16,7,13,14,15,12,8,10,5,9,18,19,6,20,17,11,21,8,7.16666666666667,6.5,6.83333333333333,6.5,,2,1,2,2,,8,,8,7,6,6,6,8,8,8,8,6,8,8,6,7,6,8,6,7,6,8,8,6,5,6,6,8,8,7,8,7,,4,4,4,5,5,5,6,5,6,6,5,5,4,5,6,4,4.9375,7,6,6,7,5,7,7,7,7,6,7,5,,4,3,4,3,5,4,3,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,4,3,4,4,3,4,3,4,4,4,3,4,4,4,4,4,,3,1,4,1,0,1,7
1,16,18,4,8,5,3,2,7,9,13,11,12,19,14,21,17,6,10,20,15,6.83333333333333,6.66666666666667,7.16666666666667,6,6.5,,1,2,2,1,,13,,7,7,6,4,8,6,4,9,5,5,9,7,10,6,7,8,7,3,7,7,6,9,8,7,4,5,6,7,7,8,,5,5,6,7,5,5,4,5,7,6,7,7,6,6,6,6,5.8125,7,7,7,8,7,8,6,7,8,6,7,2,,4,2,3,3,3,2,2,2,4,3,3,3,4,3,4,2,5,4,4,3,4,4,5,5,3,3,1,3,3,4,2,1,4,4,4,5,5,5,5,,4,1,4,1,2,3,7
5,16,3,4,8,12,10,6,11,1,9,20,18,7,15,17,19,21,2,13,14,10,9.66666666666667,9.66666666666667,9.66666666666667,7.16666666666667,,2,1,1,1,,3,,10,10,10,10,5,10,10,8,10,10,10,10,10,10,7,10,8,10,10,6,10,10,10,8,5,10,10,10,10,10,,6,6,5,7,6,6,7,5,7,7,7,7,5,5,4,5,5.9375,8,8,8,8,8,8,4,8,8,8,8,5,,4,3,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,4,4,4,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,,3,1,4,3,2,3,7
8,18,1,9,13,12,16,5,14,21,10,6,17,3,4,20,19,2,7,15,11,8.33333333333333,6.16666666666667,9.5,8.83333333333333,7.83333333333333,,1,1,2,1,,16,,9,3,10,9,9,7,10,9,8,4,8,7,10,8,6,10,7,10,10,10,8,3,10,10,8,8,7,8,8,10,,6,4,7,7,7,2,4,3,5,7,7,7,7,4,5,6,5.5,7,6,4,7,7,7,6,6,6,7,6,4,,5,5,6,5,5,4,3,3,3,3,6,5,5,5,5,4,3,3,3,4,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,4,4,4,,2,1,3,1,0,0,1
18,6,5,16,2,14,21,1,17,10,9,8,7,19,12,4,11,13,3,15,20,4.66666666666667,3.66666666666667,5.5,6.83333333333333,6.83333333333333,,1,1,2,1,,16,,2,1,6,5,7,9,3,4,8,10,6,2,10,7,3,8,4,1,5,9,1,4,3,6,5,2,8,9,10,7,,5,5,4,5,6,6,5,6,4,2,2,2,5,5,4,5,4.4375,4,6,5,5,6,6,3,3,3,4,3,4,,4,3,3,4,4,4,5,5,5,4,4,4,3,3,4,5,4,3,2,4,4,4,4,3,4,4,4,5,2,3,2,4,5,4,3,5,5,4,5,,3,2,3,1,1,1,7
8,16,5,9,12,2,14,1,3,7,4,6,17,15,19,11,20,10,18,21,13,10,10,9.83333333333333,10,10,,1,1,2,1,,16,,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,7,7,7,6,6,6,6,6,7,7,7,7,6,6,7,7,6.5625,8,8,8,8,8,8,7,8,8,7,8,8,,5,5,4,5,5,4,4,4,4,4,4,5,4,4,5,5,5,5,4,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,,4,1,3,1,0,3,7
15,17,21,2,6,7,4,5,11,18,3,8,10,16,12,9,14,20,1,13,19,6.33333333333333,5.66666666666667,7.66666666666667,5.83333333333333,6.66666666666667,,,,,,,,,7,4,7,6,8,7,9,6,5,6,6,4,10,7,7,3,7,7,4,8,8,4,7,5,6,7,6,9,8,5,,2,4,3,5,4,4,6,4,6,5,5,4,3,3,5,3,4.125,7,4,7,5,3,4,4,6,2,7,5,6,,4,4,4,4,2,4,3,2,5,3,3,4,4,5,4,3,5,3,2,2,4,4,3,3,2,4,2,3,4,3,2,4,4,4,3,3,4,4,4,,3,1,4,2,2,3,7
18,8,16,9,19,1,5,17,4,14,3,11,10,12,13,6,7,20,2,15,21,9.33333333333333,8.16666666666667,8.83333333333333,8.66666666666667,9.66666666666667,,2,2,2,1,,1,,10,9,8,8,10,9,9,9,8,10,8,8,10,10,9,10,8,8,9,10,10,7,8,9,10,9,8,10,8,9,,3,3,3,6,6,6,6,6,5,6,4,4,4,4,3,3,4.5,5,6,5,8,4,6,3,3,5,3,5,8,,3,3,5,4,3,3,3,3,4,3,4,4,4,4,3,4,3,4,2,4,3,5,5,4,3,4,5,4,4,4,4,5,4,5,5,4,5,3,4,,3,1,4,1,2,1,7
18,8,9,21,7,13,16,19,20,4,12,17,6,2,11,5,10,1,3,14,15,6.83333333333333,8.33333333333333,8.66666666666667,7.5,8.16666666666667,,1,1,2,1,,16,,6,7,9,7,9,6,10,9,6,7,10,9,9,9,9,5,8,9,6,6,6,9,9,9,9,8,7,7,8,9,,6,5,4,5,4,6,7,4,6,6,7,6,5,5,4,5,5.3125,8,8,8,8,7,8,6,8,8,8,8,8,,5,5,4,4,5,5,3,4,3,4,5,5,4,5,5,5,5,4,3,4,5,4,5,4,5,4,5,5,2,5,4,5,5,5,5,5,5,5,5,,3,2,4,2,0,0,7
